発表日（初出）	解ける問題	論文	対象サイズ	見積もりの種類	実験実施	論理量子ビット(q)	物理量子ビット(q)	Toffoli数	Tゲート数	Cliffordゲート数	その他論理ゲート数	深さ/サイクル(count)	実行時間(s)	時空間体積(qubit-days)	デバイス	誤り訂正符号	物理量子ビット種	物理エラー率(fraction)	code distance	cycle/測定時間(s)	reaction time(s)	shot/run(count)	retry risk(fraction)	論理エラー率推定(fraction)	論理エラー率推定根拠	通信・その他仮定	数値根拠	備考	古典計算時間(s)	古典/量子時間比	古典計算仮定	古典計算根拠
2016-05-11	量子化学 / FeMocoエネルギー推定	[Reiher et al. 2016 Table I](https://arxiv.org/pdf/1605.03590#page=5)	FeMoco Structure 2 / Serial, 1 mHa	Trotter-Suzuki + QPE / 論理見積もり	0	1.17e2	NA	NA	1.9e14	3e14	NA	NA	1.901e6	NA	論理ゲートモデル	NA	NA	NA	NA	1e-8	NA	NA	NA	NA	NA	Clifford circuits require negligible time	NA	Structure 1は54 electrons in 54 spatial orbitals、Structure 2は65 electrons in 57 spatial orbitals。物理実装はこのTable I行には含まれない。Structure 1・0.1 mHaについては同論文Table IIのsurface-code物理見積もりを別行に分けた。 状態準備: QPEに十分よいtrial stateが使えることを仮定し、その準備コストは含めない。Appendix FでHartree-Fock/CI/adiabatic state preparationを議論するが、FeMocoの十分高精度な近似基底状態準備コストは決めていない。	NA	NA	NA	NA
2017-02-01	RSA整数の素因数分解	[Ekera and Hastad 2017](https://arxiv.org/pdf/1702.00249#page=1)	一般n	アルゴリズム、指数長削減	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RSA整数をshort discrete logarithmへ帰着。Gidney and Ekera 2021やGidney 2025のアルゴリズム基盤。論理回路指標: [Shorの指数長2nに対し、slightly more than n/2 bits](https://arxiv.org/pdf/1702.00249#page=1); 詳細は [(1/2 + 1/s)n](https://arxiv.org/pdf/1702.00249#page=2)	NA	NA	NA	NA
2017-06-23	n-bit整数の素因数分解	[Gidney 2017](https://arxiv.org/pdf/1706.07884#page=12)	一般n	論理回路、qubit削減	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	論理量子ビット: [(ours) n+2 clean qubits, total 2n+1](https://arxiv.org/pdf/1706.07884#page=12); 論理ゲート数: [Theta(n^3 lg n) gates](https://arxiv.org/pdf/1706.07884#page=12); 深さ/サイクル: [Theta(n^3)](https://arxiv.org/pdf/1706.07884#page=12)	concreteなRSA-2048物理見積もりではなく、回路構成の比較。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-160	surface code物理実装込み	0	1.466e3	1.81e7	NA	2.08e11	NA	NA	4.05e13	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-192	surface code物理実装込み	0	1.754e3	3.37e7	NA	3.71e11	NA	NA	7.23e13	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-224	surface code物理実装込み	0	2.042e3	4.91e7	NA	5.9e11	NA	NA	1.15e14	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-256	surface code物理実装込み	0	2.33e3	6.77e7	NA	8.82e11	NA	NA	1.72e14	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-384	surface code物理実装込み	0	3.484e3	2.27e8	NA	3.16e12	NA	NA	6.17e14	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	ECC / ECDLP	[Gheorghiu and Mosca 2019 Table III](https://arxiv.org/pdf/1902.02332#page=18)	NIST P-521	surface code物理実装込み	0	4.719e3	6.06e8	NA	7.98e12	NA	NA	1.56e15	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	同表にclassical security parameterも併記。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-1024	surface code物理実装込み	0	2.05e3	3.01e7	NA	3.01e11	NA	NA	5.86e13	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-15360	surface code物理実装込み	0	3.072e4	4.85e12	NA	1.01e15	NA	NA	2.24e17	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-2048	surface code物理実装込み	0	4.098e3	1.72e8	NA	2.41e12	NA	NA	4.69e14	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-3072	surface code物理実装込み	0	6.146e3	6.41e8	NA	8.12e12	NA	NA	1.58e15	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-4096	surface code物理実装込み	0	NA	1.18e9	NA	1.92e13	NA	NA	3.75e15	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	RSA-4096のlogical qubitsはTable IIには出ていないためNA。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	RSA整数の素因数分解	[Gheorghiu and Mosca 2019 Table II](https://arxiv.org/pdf/1902.02332#page=18)	RSA-7680	surface code物理実装込み	0	1.536e4	7.7e10	NA	1.27e14	NA	NA	2.64e16	8.64e4	NA	NA	surface code	not specified	1e-3	NA	NA	NA	NA	NA	NA	NA	NA	物理エラー率: [1e-3](https://arxiv.org/pdf/1902.02332#page=18)	他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	AES-128	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 106。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	AES-192	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 139。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	AES-256	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 172。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	Bitcoin PoW	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 75。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	SHA-256	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 166。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-02-06	対称鍵・ハッシュ探索	[Gheorghiu and Mosca 2019 Table I](https://arxiv.org/pdf/1902.02332#page=18)	SHA3-256	Grover型探索の量子セキュリティサマリ	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	具体的な物理量子ビット・論理ゲート総数ではなくセキュリティパラメータ。quantum security parameter qs: 167。qsの定義: 破るのに必要なfundamental operations数のlog2。この論文ではsurface code cyclesをfundamental operationsとして扱う（[定義](https://arxiv.org/pdf/1902.02332#page=3)）。	NA	NA	NA	NA
2019-05-23	ECC / ECDLP	[Gidney and Ekera 2021 Table 1](https://arxiv.org/pdf/1905.09749#page=3)	elliptic curve DLP n=160	既存研究比較行	0	NA	NA	NA	NA	NA	3e10	NA	NA	1.3e7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	device/error/cycle/reaction/shot: 比較行のためNA	NA	Roetteler et al. 2017 の比較行。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-05-23	ECC / ECDLP	[Gidney and Ekera 2021 Table 1](https://arxiv.org/pdf/1905.09749#page=3)	elliptic curve DLP n=224	既存研究比較行	0	NA	NA	NA	NA	NA	8.4e10	NA	NA	5.2e7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	device/error/cycle/reaction/shot: 比較行のためNA	NA	Roetteler et al. 2017 の比較行。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-05-23	ECC / ECDLP	[Gidney and Ekera 2021 Table 1](https://arxiv.org/pdf/1905.09749#page=3)	elliptic curve DLP n=256	既存研究比較行	0	NA	NA	NA	NA	NA	1.3e11	NA	NA	8.3e7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	device/error/cycle/reaction/shot: 比較行のためNA	NA	Roetteler et al. 2017 の比較行。他ゲート種の総数はこの表では記載なし。	NA	NA	NA	NA
2019-05-23	RSA整数の素因数分解	[Gidney and Ekera 2021 Table 3](https://arxiv.org/pdf/1905.09749#page=16)	RSA-1024	surface code物理実装込み / code distance option 1	0	3.093e3	9.7e6	4e8	NA	NA	NA	NA	4.68e3	5e5	superconducting qubit platform / planar nearest-neighbor connectivity	planar surface code	superconducting qubits	1e-3	1.5e1	1e-6	1e-5	NA	6e-2	4.275e-15	Effective per logical-qubit surface-code-cycle rate inferred from reported retry risk: -ln(1-retry risk)/(logical qubits * runtime/cycle time). This folds topological, distillation, approximation, and post-processing failures into one effective rate.	δoff=5; cmul=5; cexp=5; csep=1024; large-scale superconducting qubit platforms with nearest-neighbor connectivity	論理量子ビット: [3n + 0.002 n lg n](https://arxiv.org/pdf/1905.09749#page=1); 物理量子ビット種: [large-scale superconducting qubit platforms with nearest neighbor connectivity](https://arxiv.org/pdf/1905.09749#page=2)	full-length RSA factoring row。他ゲート種の総数はこの表では記載なし。 論理量子ビットは 3n + 0.002 n lg n を切り上げ整数化。	NA	NA	NA	NA
2019-05-23	RSA整数の素因数分解	[Gidney and Ekera 2021 Table 3](https://arxiv.org/pdf/1905.09749#page=16)	RSA-1024	surface code物理実装込み / code distance option 2	0	3.093e3	9.7e6	4e8	NA	NA	NA	NA	4.68e3	5e5	superconducting qubit platform / planar nearest-neighbor connectivity	planar surface code	superconducting qubits	1e-3	2.7e1	1e-6	1e-5	NA	6e-2	4.275e-15	Effective per logical-qubit surface-code-cycle rate inferred from reported retry risk: -ln(1-retry risk)/(logical qubits * runtime/cycle time). This folds topological, distillation, approximation, and post-processing failures into one effective rate.	δoff=5; cmul=5; cexp=5; csep=1024; large-scale superconducting qubit platforms with nearest-neighbor connectivity	論理量子ビット: [3n + 0.002 n lg n](https://arxiv.org/pdf/1905.09749#page=1); 物理量子ビット種: [large-scale superconducting qubit platforms with nearest neighbor connectivity](https://arxiv.org/pdf/1905.09749#page=2)	full-length RSA factoring row。他ゲート種の総数はこの表では記載なし。 論理量子ビットは 3n + 0.002 n lg n を切り上げ整数化。	NA	NA	NA	NA
2019-05-23	RSA整数の素因数分解	[Gidney and Ekera 2021 Table 3](https://arxiv.org/pdf/1905.09749#page=16)	RSA-12288	surface code物理実装込み / code distance option 1	0	3.72e4	2e8	NA	NA	NA	NA	NA	7.2e5	1.9e9	superconducting qubit platform / planar nearest-neighbor connectivity	planar surface code	superconducting qubits	1e-3	1.9e1	1e-6	1e-5	NA	1.2e-1	4.773e-18	Effective per logical-qubit surface-code-cycle rate inferred from reported retry risk: -ln(1-retry risk)/(logical qubits * runtime/cycle time). This folds topological, distillation, approximation, and post-processing failures into one effective rate.	δoff=3; cmul=4; cexp=5; csep=1024; large-scale superconducting qubit platforms with nearest-neighbor connectivity	論理量子ビット: [3n + 0.002 n lg n](https://arxiv.org/pdf/1905.09749#page=1); 物理量子ビット種: [large-scale superconducting qubit platforms with nearest neighbor connectivity](https://arxiv.org/pdf/1905.09749#page=2)	full-length RSA factoring row。他ゲート種の総数はこの表では記載なし。 論理量子ビットは 3n + 0.002 n lg n を切り上げ整数化。	NA	NA	NA	NA
2019-05-23	RSA整数の素因数分解	[Gidney and Ekera 2021 Table 3](https://arxiv.org/pdf/1905.09749#page=16)	RSA-12288	surface code物理実装込み / code distance option 2	0	3.72e4	2e8	NA	NA	NA	NA	NA	7.2e5	1.9e9	superconducting qubit platform / planar nearest-neighbor connectivity	planar surface code	superconducting qubits	1e-3	3.3e1	1e-6	1e-5	NA	1.2e-1	4.773e-18	Effective per logical-qubit surface-code-cycle rate inferred from reported retry risk: -ln(1-retry risk)/(logical qubits * runtime/cycle time). This folds topological, distillation, approximation, and post-processing failures into one effective rate.	δoff=3; cmul=4; cexp=5; csep=1024; large-scale superconducting qubit platforms with nearest-neighbor connectivity	論理量子ビット: [3n + 0.002 n lg n](https://arxiv.org/pdf/1905.09749#page=1); 物理量子ビット種: [large-scale superconducting qubit platforms with nearest neighbor connectivity](https://arxiv.org/pdf/1905.09749#page=2)	full-length RSA factoring row。他ゲート種の総数はこの表では記載なし。 論理量子ビットは 3n + 0.002 n lg n を切り上げ整数化。	NA	NA	NA	NA
